id,business_name,city,state,old_url,new_url
73c2b961-0541-4063-8ee4-4728fbb3ed06,Riverdale Funeral Home Inc,New York,NY,http://www.riverdalefuneralhome.com/,https://www.riverdalefuneralhome.com/
ac8bda26-f711-4a64-b460-f43f8181dd3e,Inpeace,New York,NY,http://www.inpeace.com/,https://www.inpeace.com/
c9f89dc0-d3d2-4d48-93ad-e4d41bea943e,"Meadowlawn Memorial Park, Inc.",San Antonio,TX,http://www.meadowlawn.net/,https://www.meadowlawn.net/
61d3a712-507b-44e8-ae4c-73ae1046ada0,Lima-Campagna-Alameda Mission Chapel,San Jose,CA,http://www.limacampagnamortuaries.com/,https://www.limacampagnamortuaries.com/
0c1c4133-7c3c-4cb3-8013-4756884cec52,Neptune Society,San Jose,CA,http://www.neptunecremation.com/,https://www.neptunecremation.com/
9edfc865-c3d4-4d2d-a567-efb69b19bc74,Austin Peel & Son Funeral Home Inc,Austin,TX,http://www.austinpeel.com/,https://www.austinpeel.com/
394fd729-850f-45a6-b63e-68c2bcb650e2,Santa Clara Funeral & Cremation Services,San Jose,CA,http://www.cremationfuneralhomes.com/,https://www.cremationfuneralhomes.com/
703d4797-41cb-4aac-b312-9ab673b1bc66,BAILEY'S FUNERAL HOME,New York,NY,http://www.baileysfuneralhomeny.com/,https://www.baileysfuneralhomeny.com/
237c23d3-cc8a-4e3b-8890-89efee87e156,Ohio Cremation & Memorial Society,Columbus,OH,http://www.ohiocremation.org/,https://www.ohiocremation.org/
2126dbff-60a5-4bf9-8c9a-b88cc4dcf13a,Fremont Chapel of the Roses,San Jose,CA,http://www.fremontchapeloftheroses.com/,https://www.fremontchapeloftheroses.com/
5aa2768c-546d-4f97-9a05-fcf318cf2bf5,Caliman Funeral Services Inc,Columbus,OH,http://www.calimanfuneralservices.com/,https://www.calimanfuneralservices.com/
f2b3d2eb-23db-4f98-9a62-7d58731a7f2e,Martin Thompson & Son Funeral Home,Fort Worth,TX,http://thompsonfuneral.com/,https://thompsonfuneral.com/
8e62f535-5370-4786-a419-31f63fdbc5ef,Robertson Funeral & Cremation Service,Charlotte,NC,http://www.throbertson.com/,https://www.throbertson.com/
51ac4493-dfd1-4912-a6d9-83137cb29327,King's Funeral Home,Charlotte,NC,http://kingsfuneralhomenc.com/,https://kingsfuneralhomenc.com/
ce9836fe-4107-4bab-a5e0-f46bf732aa12,Simply Cremations of Charlotte,Charlotte,NC,http://simplycremationscharlotte.com/,https://simplycremationscharlotte.com/
6de17347-fb87-4390-b540-787b84c983d3,Stevens Mortuary,Indianapolis,IN,http://www.stevensmortuary.net/,https://www.stevensmortuary.net/
7aadfc86-baf0-4dd7-a6ad-31922b5f1ff6,G H Herrmann Funeral Homes,Indianapolis,IN,http://www.ghherrmann.com/,https://www.ghherrmann.com/
e1615c60-13df-41c1-8051-cdde43a8b505,Rawls Mortuary,Indianapolis,IN,http://www.rawlsmortuary.com/,https://www.rawlsmortuary.com/
dc10e4bc-b47e-4f22-b94b-c2ebb31f80af,Garden Chapel Inc.,San Francisco,CA,http://gardenchapel885.com/,https://gardenchapel885.com/
1c68270f-aab7-413d-90f6-607dc30e5daa,Driscoll's Valencia Street Mortuary,San Francisco,CA,http://www.driscollsmortuary.com/,https://www.driscollsmortuary.com/
c81bdbc7-a8e3-4013-b8a5-983350cc0afd,Alameda Funeral & Cremation Services,San Francisco,CA,http://www.alamedafuneral.org/,https://www.alamedafuneral.org/
272716ff-5995-4d83-89f5-e2dcceed4988,Diablo Valley Cremation & Funeral Services,San Francisco,CA,http://www.diablovalleycremation.com/,https://www.diablovalleycremation.com/
2d83717e-5b34-4604-953e-9cb0aeb4fa1b,Marlatt Funeral Home & Crematory,Seattle,WA,http://www.marlattfuneralhome.com/,https://www.marlattfuneralhome.com/
c5b4cfb0-98e7-48d6-bbd3-ae7fea299528,Pacific Interment Service,San Francisco,CA,http://www.interment.com/,https://www.interment.com/
d43c49ba-61cd-47ea-91df-81da951c156b,Taylor Funeral & Cremation Services,Denver,CO,http://www.taylormortuary.com/,https://www.taylormortuary.com/
6f424e15-e29b-4a14-bdec-cfe533a68697,Kramer Family Funeral & Cremation Center. Affordable. Professional.,Denver,CO,http://kramercremationdenver.com/,https://kramercremationdenver.com/
6e936342-1c6f-40bd-ac62-b68318b14ebe,Cremation and Funeral Services of Tennessee,Nashville,TN,http://www.cremationandfuneralservices.com/,https://www.cremationandfuneralservices.com/
d86cfa3e-8033-428f-ab01-ca28cacf9c4f,Austin Funeral & Cremation Services,Nashville,TN,http://austinfuneralservice.com/,https://austinfuneralservice.com/
27dc5971-6b02-4f9d-ad19-a90390adf775,Affordable Cremation,Denver,CO,http://cremationservicesdenver.com/,https://cremationservicesdenver.com/
67809d05-db9b-4ea3-9d26-275859cdb215,Mercer-Adams Funeral Service,Oklahoma City,OK,http://www.mercer-adams.com/,https://www.mercer-adams.com/
538158f2-a415-4167-a59d-43d40703b91c,Signature Cremation & Funeral Care,Oklahoma City,OK,http://www.signaturecremations.com/,https://www.signaturecremations.com/
518619e2-ace2-4b2e-8524-350f27583ebb,"Stewart Funeral Home, Inc.",Washington,DC,http://www.stewartfuneralhome.com/,https://www.stewartfuneralhome.com/
a1ea492c-4641-4f21-a559-5f8fc7e7f78c,Oklahoma Mortuary Service,Oklahoma City,OK,http://www.oklahomamortuaryservice.com/,https://www.oklahomamortuaryservice.com/
3eff330e-a5ae-4ff5-98c6-19dbd511dfc1,Grace Murray Funeral Home,Washington,DC,http://www.gracemurrayfuneral.com/,https://www.gracemurrayfuneral.com/
9b0c8875-723e-455d-be89-b2deea54ebeb,R.N. Horton's Funeral Service,Washington,DC,http://rnhorton.com/,https://rnhorton.com/
7f6492d4-eb60-410e-ab69-f7286b98e8a7,Tri-State Funeral Services,Washington,DC,http://tri-statefuneralservices.com/,https://tri-statefuneralservices.com/
8640a462-c692-4225-8e5a-02c2b19198ba,Ralph Schugar Inc Funeral Home,Pittsburgh,PA,http://www.schugar.com/,https://www.schugar.com/
a53c3518-3411-42c7-8b3d-d2d91c3686ef,All County Cremation Service,San Francisco,CA,http://www.allcountycremationserv.com/,https://www.allcountycremationserv.com/
76d35fe9-9288-4e8a-943c-05feca4e83dc,Oman Funeral Home & Crematory,Virginia Beach,VA,http://www.omanfh.com/?utm_source=gmbp&utm_medium=google&utm_campaign=gmbp25-chesapeake&utm_id=omanfh,https://www.omanfh.com/?utm_source=gmbp&utm_medium=google&utm_campaign=gmbp25-chesapeake&utm_id=omanfh
94e4d97d-9f26-4b33-b2f5-7f6fcd2a606d,Perryman's Mortuary,Louisville,KY,http://perrymansmortuary.net/,https://perrymansmortuary.net/
44e0965d-a547-405a-af3b-116a09d8cfcc,Portland Cremation Center LLC & Mortuary Services,Portland,OR,http://www.portlandmortuaryservices.com/,https://www.portlandmortuaryservices.com/
b2ddcdae-2516-4883-a37f-c8713ed059d8,"Serenity Funeral and Cremation Services, PA",Baltimore,MD,http://www.serenityfuneralandcremationservices.com/,https://www.serenityfuneralandcremationservices.com/
d49724f2-3740-44bb-92f8-e33025f38869,"After Life Mortuary Services, LLC.",Memphis,TN,http://almsofmemphis.org/,https://almsofmemphis.org/
fea7f3fd-be23-48fa-8e60-4efe4993f203,Howell Funeral Home,Baltimore,MD,http://www.howellfamilyfunerals.com/,https://www.howellfamilyfunerals.com/
c06d9c05-dc33-4299-81cf-0226c8fde40e,Chatman Harris Funeral Home,Baltimore,MD,http://www.chatmanharrisfh.com/,https://www.chatmanharrisfh.com/
0ea633de-d4ba-48f8-9da8-02dd70d52da7,Maryland Cremation Services,Baltimore,MD,http://www.marylandcremationservices.com/,https://www.marylandcremationservices.com/
59bc1b86-77f5-4898-8dee-9775c2489ac2,Goodman-Bensman Funeral Home,Milwaukee,WI,http://www.goodmanbensman.com/,https://www.goodmanbensman.com/
2d28b03f-b97d-4d07-a81f-c4b6355f6850,Serenity Funeral Home,Milwaukee,WI,http://www.serenityinfo.com/,https://www.serenityinfo.com/
37fcbbc7-fc6e-4f66-93ff-991e9115b686,R S Lewis & Sons Funeral Home,Memphis,TN,http://www.rslewisandsonsfuneralhome.com/,https://www.rslewisandsonsfuneralhome.com/
360411d7-95c8-41b8-ac59-9616ab513e8f,Schaff Funeral Services,Milwaukee,WI,http://www.schafffuneralhome.com/,https://www.schafffuneralhome.com/
3fc0e6d1-d75d-4943-9539-1aa032a6e31f,Cremation Services of Minneapolis/Saint Paul,Saint Paul,MN,http://www.cremation-services.com,https://www.cremation-services.com
f42e1207-2220-47f7-9a30-2121f4e169b9,Grace Memorial Family Service Center,Milwaukee,WI,http://gracememorial.info/?utm_source=gmb&utm_medium=referral,https://gracememorial.info/?utm_source=gmb&utm_medium=referral
2bc75cb0-10da-444b-b6c7-04cb88965220,The New Pitts Mortuary,Milwaukee,WI,http://www.newpitts.com/,https://www.newpitts.com/
ae0d0203-bf2f-4199-a6e3-545e6b0adcd0,Dignity Funeral Services,Milwaukee,WI,http://dignityfs.com/,https://dignityfs.com/
8d723d8a-b068-447a-883e-1ecbd24def35,John F Slater Funeral Home Inc,Pittsburgh,PA,http://www.johnfslater.com/,https://www.johnfslater.com/
29e9db63-bec4-4fa7-83bf-4fa8873cc8fc,Ramirez Funeral Home,Tucson,AZ,http://www.ramirezfuneralhome.com/,https://www.ramirezfuneralhome.com/
87d45bf1-e695-43a6-87ae-c1fbcd3410b0,Angels Cremation - Fresno,Fresno,CA,http://angelscremation.com/,https://angelscremation.com/
14f94726-4b72-4825-8c63-3f6c913a156c,Highland Park Funeral Home and Crematory,Kansas City,MO,http://www.highlandparkfh.com/,https://www.highlandparkfh.com/
62cef71c-3d1a-4830-9032-5f28520f779e,Affordable Cremation Service,Kansas City,MO,http://affordablecremationkc.com/,https://affordablecremationkc.com/
8aef26e3-1f67-4584-b03b-2841565a89bf,Leon L. Williamson Funeral Home,Milwaukee,WI,http://www.leonlwilliamsonfuneralhome.com/,https://www.leonlwilliamsonfuneralhome.com/
ccbe6f35-969a-4289-9a44-076c6908bd03,Signature Funerals,Kansas City,MO,http://www.signaturefunerals.com/,https://www.signaturefunerals.com/
b1fae45c-0c6e-40fd-b45f-08c4e6cddb16,River Cities Funeral Chapel,Sacramento,CA,http://www.rivercitiesfuneralchapel.com/,https://www.rivercitiesfuneralchapel.com/
a5d77a01-2864-4a2e-97e8-dd98897013b6,Bellevue Memorial Funeral Chapel,Omaha,NE,http://www.bellevuefuneralchapel.com/,https://www.bellevuefuneralchapel.com/
ee7bac24-c185-46ee-b5d5-e3806daf6371,Heafey Hoffmann Dworak Cutler Chapel,Omaha,NE,http://www.heafeyheafey.com/,https://www.heafeyheafey.com/
2199faca-1fbd-47fe-9f08-bb179b07c476,Raleigh Durham Cremation and Funeral Service,Raleigh,NC,http://www.rducremations.com/?utm_source=Google&utm_medium=Link&utm_campaign=treasmem+GMB&utm_id=&localservicead,https://www.rducremations.com/?utm_source=Google&utm_medium=Link&utm_campaign=treasmem+GMB&utm_id=&localservicead
1325b223-edfe-4bd6-b634-c5b9e604b3e7,Korisko Larkin & Staskiewicz,Omaha,NE,http://www.klsfuneral.com/,https://www.klsfuneral.com/
6b403aa9-104d-49cb-9ec9-49ce30d4ba9f,First Cremation Society,Raleigh,NC,http://firstcremation.com/,https://firstcremation.com/
d3541d83-4f01-4d96-9145-706f8754bc30,Cremation Service of New Mexico,Albuquerque,NM,http://cremationsnm.com/,https://cremationsnm.com/
00767719-1750-41ce-851b-8486354c4459,Cremation Services of Minneapolis/Saint Paul,Minneapolis,MN,http://www.cremation-services.com/,https://www.cremation-services.com/
dee73b6e-1bbe-4201-a0b8-07e3ba66e374,The Major Funeral Home & Chapel,Arlington,TX,http://www.majorfuneralhome.com/,https://www.majorfuneralhome.com/
8f5e6df1-f27a-4d95-b6e4-9e237197ba74,"Endswell Funeral Home: Cremation | Aquamation | Burial - Chapel Hill, NC",Raleigh,NC,http://www.endswellfuneralhome.com/,https://www.endswellfuneralhome.com/
46d30ea5-15f4-45fc-be8b-61eb578fca47,Crescent Tide Cremation Services,Minneapolis,MN,http://www.crescenttide.com/,https://www.crescenttide.com/
140129c6-33a8-4b34-b43e-e0771e649da0,ScrivensJohnson Mortuary & Crematorium,Tampa,FL,http://www.scrivensjohnsonmortuary.com/,https://www.scrivensjohnsonmortuary.com/
6c9b5d4c-f9bd-42bf-90d7-29995470cfe4,Community-Cremation,Tampa,FL,http://community-cremation.com/,https://community-cremation.com/
e07f52bf-8a10-4888-bf0e-154bb11b233a,"Florida Family Cremations, Inc.",Tampa,FL,http://www.floridafamilycremations.com/,https://www.floridafamilycremations.com/
3de873bb-91ed-4b8b-82be-1b86be2ff6c7,"Audubon Funeral Home, Cremation Services, & Cemetery",New Orleans,LA,http://www.audubonfuneralhome.com/,https://www.audubonfuneralhome.com/
241553bf-cd7b-44e0-a0f4-9859195814d8,Alpha Cremation-Major Funeral Home Chapel,Arlington,TX,http://www.majorfuneralhome.com/,https://www.majorfuneralhome.com/
137c90be-c82b-4f45-81cd-469197219f15,Angel Hills Funeral Directors,Arlington,TX,http://www.angel-hills.com/,https://www.angel-hills.com/
63c0bf74-170a-4242-a634-5b2e2b4b8f73,American Cremation & Funeral Service,Raleigh,NC,http://www.americancremationservices.net/,https://www.americancremationservices.net/
83aa684b-0428-49f0-b765-093e23e5033a,Direct Cremation OC,Anaheim,CA,http://www.directcremationoc.com/,https://www.directcremationoc.com/
a51975dc-1b7a-4b8e-8017-29b4bbe58f88,Johnson & Taft Mortuary,Bakersfield,CA,http://johnsontaftmortuary.com/,https://johnsontaftmortuary.com/
46892dfb-bf4e-4f8f-bb32-5026d974e61f,Reflections Funeral Services,Anaheim,CA,http://www.reflectionsfuneralservices.com/,https://www.reflectionsfuneralservices.com/
d54ac3e1-69b3-4fd2-a258-70b0844099b5,Southwest Mortuary Services Inc,Anaheim,CA,http://www.voneschlaw.com/,https://www.voneschlaw.com/
b5261d42-7d9a-4b68-94d0-6390108c7d55,"Integrity Funeral Services Of Tampa FL, Inc.",Tampa,FL,http://www.integrityfuneralservices.com/,https://www.integrityfuneralservices.com/
ebd85695-c471-405d-aac7-6f1b220770ee,East Lawn Mortuary & Sierra Hills Memorial Park,Sacramento,CA,http://www.eastlawn.com/,https://www.eastlawn.com/
b6db98d8-8df4-41f9-abf3-75756b4a2844,H D Oliver Funeral Apartments,Virginia Beach,VA,http://www.hdoliver.com/,https://www.hdoliver.com/
cb702f66-e182-4318-b708-808f1a25c9c3,Affordable Cremations of Virginia,Virginia Beach,VA,http://affordablecremationsofvirginia.com/,https://affordablecremationsofvirginia.com/
025dfe0c-2c94-4c36-998a-ab9426d3e23c,"Bluegrass Cremation Service, Llc",Lexington,KY,http://www.bluegrasscremation.com/,https://www.bluegrasscremation.com/
d26ba36e-470b-41d8-968a-2f14bdebd783,"Historic Union Cemetery, Crematory & Funeral Home",Bakersfield,CA,http://www.unioncemeterybakersfield.com/,https://www.unioncemeterybakersfield.com/
71a4b967-0ba9-4774-812e-134cd16da47a,Colonial Rose Chapel & Cremation,Stockton,CA,http://www.colonialrosechapel.com/,https://www.colonialrosechapel.com/
8506556e-ccd2-4f83-a312-7247c7e98ef6,Cherokee Memorial Park & Funeral Home,Stockton,CA,http://www.cherokeememorial.com/,https://www.cherokeememorial.com/
a6fbdfa5-569f-4996-a124-b0dfd004f0b0,Parker Funeral Home and Crematory,Aurora,CO,http://www.pfh-co.com/,https://www.pfh-co.com/
455898af-b418-478f-ada6-e171cb4c9575,Graham Funeral Home & Crematory,Virginia Beach,VA,http://www.grahamfuneralhome.com/,https://www.grahamfuneralhome.com/
ab2c2073-532a-4cf6-80da-6590fc1a7aec,Cano Funeral Home,Stockton,CA,http://canofuneralhomestockton.com/,https://canofuneralhomestockton.com/
22bb3f94-1a84-4834-9e8d-92f955146f8a,Blackburn & Ward Funeral Home,Lexington,KY,http://www.blackburnandward.com/,https://www.blackburnandward.com/
2b0c0073-b11f-403a-9b06-164c3b50f4d7,"Combs, Parsons and Collins Funeral Home Inc",Lexington,KY,http://www.cpcfh.com/,https://www.cpcfh.com/
322909a9-3e07-47d8-a80a-d440cc90b2ee,John N Elachko Funeral Home,Pittsburgh,PA,http://www.elachko.com/,https://www.elachko.com/
6597d9f2-f1c1-4c96-83f3-ba1981878678,Rogers Funeral Home,Lexington,KY,http://www.rogersfrankfort.com/,https://www.rogersfrankfort.com/
c8186402-1f05-4d02-8237-a2641fed7a4e,Chapel of The Palms,Stockton,CA,http://chapelofthepalms.com/,https://chapelofthepalms.com/
8d641b63-3e82-4c9f-8dfa-e805effa67e8,"Soxman Funeral Homes, Ltd.",Pittsburgh,PA,http://soxmanfuneralhomes.com/,https://soxmanfuneralhomes.com/
dcf40680-1f18-41fb-9a59-5227605145ea,Berge-Pappas-Smith Chapel Of The Angels,San Jose,CA,http://www.bergepappassmith.com/,https://www.bergepappassmith.com/
debb2a6d-e1a6-4fbc-a906-090d83cfbb28,Barton Family Funeral Service,Seattle,WA,http://bartonfuneral.com/,https://bartonfuneral.com/
7998f76f-9d83-41dc-a606-5a646aed4c1a,Affordable Cremation Association,Pittsburgh,PA,http://affordablecremationassociation.com/,https://affordablecremationassociation.com/
b55396de-40c8-47bd-a0ac-adc2b3587892,Evans Funeral Chapel,Baltimore,MD,http://www.evansfuneralchapel.com/,https://www.evansfuneralchapel.com/
110daf15-9c48-46c0-abd9-9b725c651d63,San Joaquin Catholic Cemetery,Stockton,CA,http://www.sjcemeteries.com/,https://www.sjcemeteries.com/
85a56bb0-4648-4c2b-8d45-39f9a7c95c3b,Kramer Affordable Cremation,Salt Lake City,UT,http://kramerfamilyfuneral.com/,https://kramerfamilyfuneral.com/
cc45716e-2609-4d3e-b3ee-4dd9c579cb97,Michigan Cremation - $695,Detroit,MI,http://www.michiganfuneralhome.com/,https://www.michiganfuneralhome.com/
87780041-0685-45c6-8381-291e7b4bc52a,Cincinnati College of Mortuary Science,Cincinnati,OH,http://www.ccms.edu/,https://www.ccms.edu/
e7ddfc74-7362-41ba-bf8f-3580332f4320,W.E. Lusain Funeral Home and Crematory,Birmingham,AL,http://www.lusainmemorial.com/bhm.htm,https://www.lusainmemorial.com/bhm.htm
1598c33a-2b00-47a6-8312-82b59ebd38f1,Rahman Funeral Home,Detroit,MI,http://rahmanfuneralhome.com/,https://rahmanfuneralhome.com/
bf29d4fb-e362-456d-b294-88df2eaf702f,Mimms Funeral Services,Richmond,VA,http://www.mimmsfuneralhome.com/,https://www.mimmsfuneralhome.com/
18435322-26a8-4c94-9618-4ef63272238a,Richmond Cremation,Richmond,VA,http://www.richmondcremation.com/,https://www.richmondcremation.com/
56caa598-02ba-4d28-8ed1-3fec75add7e8,"Duzak Funeral & Cremation Center, Inc",Detroit,MI,http://duzakcremation.com/,https://duzakcremation.com/
8bd53507-4d22-4147-9070-33fab496fc9b,Arrington Funeral Home Inc.,Birmingham,AL,http://www.arringtonfuneralhome.com/,https://www.arringtonfuneralhome.com/
fe6f5b85-e976-4a3c-a5d6-dd504010fa1b,Ellis Funeral Home,Detroit,MI,http://www.ellisfuneralhomeinc.com/,https://www.ellisfuneralhomeinc.com/
86809c8f-b068-4ab9-9b68-8a686b9a514d,"Valor Memorial, Funeral Home, Chapel and Cremation Services",Tacoma,WA,http://www.valormemorial.com/,https://www.valormemorial.com/
879d235a-7ed6-48af-9edf-5ef65f4ce6df,Fir Lane Memorial Park & Funeral,Tacoma,WA,http://www.firlane.com/,https://www.firlane.com/
283b4b58-1333-4040-af89-7132ca9d6c1d,Spokane Cremation & Funeral Service,Spokane,WA,http://www.spokanecremation.com/,https://www.spokanecremation.com/
1f7caa7d-94a7-4cd7-b451-e325a2941dd1,Church Angels Funeral Home,Fort Worth,TX,http://churchangelsfuneralhome.com/,https://churchangelsfuneralhome.com/
2511a4e1-1de0-4de5-9b11-43251dc7cf12,Ratterman Embry Bosse Funeral & Cremation Care,Louisville,KY,http://www.ratterman.com/,https://www.ratterman.com/
39ac5e53-656d-4087-accd-9c2e1a893d08,Click Funeral Home and Cremations Middlebrook Chapel,Knoxville,TN,http://www.clickfh.com/,https://www.clickfh.com/
43363cac-df22-4c5d-8c95-336d508aeaab,Click Funeral Home Farragut Chapel,Knoxville,TN,http://www.clickfh.com/,https://www.clickfh.com/
7c66b30a-71e9-4a31-8373-73428755ae09,Cremation Society of East Tennessee,Knoxville,TN,http://www.cremationset.com/,https://www.cremationset.com/
8624b0df-97b1-4f7e-a83e-64b751ad6d3e,Springer & Son Aloha Funeral Home,Portland,OR,http://www.springerandson.com/,https://www.springerandson.com/
6815c7fe-497a-4f8d-9518-02163a37c524,Rose Mortuary Mann Heritage Chapel,Knoxville,TN,http://www.rosefuneraltn.com/,https://www.rosefuneraltn.com/
6b060760-db75-4578-9310-44a879d40481,Good Samaritan Funeral Home,Shreveport,LA,http://goodsamaritanfuneralhome.com/,https://goodsamaritanfuneralhome.com/
ab6c6863-80bc-43ec-ae34-88213739e33e,Gunn Funeral Home,Little Rock,AR,http://www.gunnfuneralhomeandcremation.com/,https://www.gunnfuneralhomeandcremation.com/
2fc2a1fa-b5b8-423f-b85b-c0fc683eb368,Merle Hay Funeral Home,Des Moines,IA,http://www.merlehayfuneralhome.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing,https://www.merlehayfuneralhome.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing
ec0d695d-65a6-4ca7-8632-e4abe72150e7,Clements Funeral Service Inc,Durham,NC,http://www.clementsfuneralservice.com/,https://www.clementsfuneralservice.com/
47765f24-381b-4f20-9e30-842e2c9045be,Holloway Memorial Funeral Home,Durham,NC,http://www.hollowaymemorial.com/,https://www.hollowaymemorial.com/
0b708b50-af0b-47b6-8bb2-363fae6ac33e,Foster Funeral & Cremation Services,Madison,WI,http://www.fosterfuneralhomes.com/,https://www.fosterfuneralhomes.com/
ed0218df-e506-4c35-8a10-e50645b0d8cc,Premier Funeral Home,Little Rock,AR,http://premierfuneralhomelr.com/,https://premierfuneralhomelr.com/
7c609a45-4513-4320-abd0-b73acc3b9262,Burthey Funeral Service,Durham,NC,http://burtheyfuneralservice.com/,https://burtheyfuneralservice.com/
aacf3e01-ccfb-4afe-9fcc-b036664994ea,Robinson Mortuary,Little Rock,AR,http://www.robinsonmortuary.com/,https://www.robinsonmortuary.com/
1508f600-89ca-4ea2-81da-ccad7bd1cdc7,Affordable Cremations of Winston-Salem,Winston-Salem,NC,http://www.affordablecremationswsnc.com/,https://www.affordablecremationswsnc.com/
2c8e031a-1718-4b42-b6d6-e6787ec9cde1,Carolina Cremation Center & Funerals,Winston-Salem,NC,http://www.cremationcarolina.com/,https://www.cremationcarolina.com/
5a2d8ed4-9e2f-45a5-866a-83558db20440,Cumberland Crematorium Center,Fayetteville,NC,http://www.cumberlandcrematoriumcenter.com/,https://www.cumberlandcrematoriumcenter.com/
97fbd149-2797-4b1c-ac63-d232771b0b95,Lusain Funeral Home and Crematory Ohio (formerly Bowman Funeral Chapel),Dayton,OH,http://www.lusainohio.com/,https://www.lusainohio.com/
1048ca1e-392f-4f77-aa06-fc31346069ce,Ryan Funeral Home – North East Side,Madison,WI,http://www.ryanfuneralservice.com/,https://www.ryanfuneralservice.com/
2795a3c0-4bf8-44ad-bd5a-a44dfee7be71,Caring Cremation Services,Toledo,OH,http://www.caringcremationservices.com/,https://www.caringcremationservices.com/
09fc1674-2af4-4a2d-8182-a2f8bab35996,Matthysse Kuiper DeGraaf Funeral Home & Cremation Services,Grand Rapids,MI,http://www.mkdfuneralhome.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,https://www.mkdfuneralhome.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing
750d9877-41ba-4ffb-b675-63fe2661e0d7,Kindred Funeral Home,Dayton,OH,http://www.kindredfuneralhome.com/,https://www.kindredfuneralhome.com/
b6749d83-a589-4bd8-8076-9bc9469083f7,Buszka Funeral Home Inc,Buffalo,NY,http://www.buszkafuneralhome.com/,https://www.buszkafuneralhome.com/
26715e0b-b137-4130-8a66-a008011daabd,W.E. Lusain Funeral Home and Crematory,Dayton,OH,http://www.lusainohio.com/,https://www.lusainohio.com/
0fd30372-cca0-4e46-b590-6ea2dce065ea,Heritage Cremation & Burial Society,Akron,OH,http://www.heritagecremationsociety.com/,https://www.heritagecremationsociety.com/
c8f0c23d-af3a-4dae-ac88-20c1b2cb89b2,Schlientz & Moore Funeral Home,Dayton,OH,http://www.schlientzandmoore.com/,https://www.schlientzandmoore.com/
9f4f1c38-b7dd-44b6-8e9e-051901e73372,John E Roberts Funeral Home,Buffalo,NY,http://www.jerfh.com/,https://www.jerfh.com/
6daa6b21-4171-420b-b08b-a021f9b23def,American Cremation Events,Toledo,OH,http://americancremationevents.com/,https://americancremationevents.com/
36f7ac55-4808-4520-8673-4669cbb185b5,"Millard E Latimer & Son Funeral Directors, Inc.",Rochester,NY,http://melatimerfuneralhome.com/,https://melatimerfuneralhome.com/
db4680c5-e48b-482e-8e36-daf04b0ce332,"D.M. Williams Funeral Home, Inc.",Rochester,NY,http://dmwilliamsfuneralhome.org/,https://dmwilliamsfuneralhome.org/
d938bba7-702c-433b-a6dc-048d17f49dc0,Memories Funeral Home,Rochester,NY,http://www.memoriesfuneralhome.com/,https://www.memoriesfuneralhome.com/
ca2fc67e-22a9-4373-a430-28d52eb9d06c,Buffalo Niagara Cremation Services,Buffalo,NY,http://www.buffaloniagaracremation.com/,https://www.buffaloniagaracremation.com/
6cd4319b-28e5-44cd-b236-db4ae462256e,Perry-McStay Funeral Home,Providence,RI,http://www.perrymcstay.com/,https://www.perrymcstay.com/
f8cf891f-7eb0-4101-a653-e2feeb484b21,Meyers Funeral Home,Albany,NY,http://meyersfuneralhome.com/,https://meyersfuneralhome.com/
cf966b41-81ed-4358-a560-212acc3c335b,W. Raymond Watson Funeral Home,Providence,RI,http://www.wrwatsonfuneralhome.com/,https://www.wrwatsonfuneralhome.com/
3d558fcd-22bc-49dd-8f46-efa12a798b8c,Cremation Society of Connecticut,Hartford,CT,http://www.cremationct.com/,https://www.cremationct.com/
0c59311b-965f-4bba-b06c-9506a5825080,Brighton Memorial Chapel Inc. (bought Parsky Funeral Home),Rochester,NY,http://www.brightonmc.com/,https://www.brightonmc.com/
07c584db-a38d-481e-ac12-1d86b85f4f94,Audubon Funeral Home and Cremation Services,Buffalo,NY,http://www.buffalo-funeralhome.com/,https://www.buffalo-funeralhome.com/
7366b5a7-1217-4321-ab6c-fad219606a01,Abriola Parkview Funeral Home,Bridgeport,CT,http://www.abriola.com/,https://www.abriola.com/
10e430e3-889b-447d-9bcb-f59d7964e8c3,Tebbutt & Frederick Memorial Home,Albany,NY,http://www.sbfuneralhome.com/,https://www.sbfuneralhome.com/
115fdbf1-da02-41f1-9ef4-454b474b29fb,Paul W Harris Funeral Home Inc,Rochester,NY,http://www.harrisfuneralhome.com/,https://www.harrisfuneralhome.com/
295c1d38-c8d2-4579-ba88-79cb7744cc8c,Sheehan Hilborn Breen Funeral Home,Hartford,CT,http://www.sheehanhilbornbreen.com/,https://www.sheehanhilbornbreen.com/
f5794405-0972-46d4-8019-21d5e4ea59b3,Reilly & Son Funeral Home Inc.,Albany,NY,http://www.reillyandson.com/,https://www.reillyandson.com/
8e2c8455-88d7-46f3-869b-1707ef29da0b,Larson Funeral Home,Bridgeport,CT,http://www.larsonfh.com/,https://www.larsonfh.com/
d90f6291-29f6-454b-acb2-dc2fa48abe70,Dufresne & Cavanaugh Funeral Home,Albany,NY,http://www.dufresneandcavanaugh.com/,https://www.dufresneandcavanaugh.com/
28dcfc90-23ba-4ad1-a4a7-38e1f2820cd3,Montano-Shea Funeral Home and Cremations,Hartford,CT,http://www.montano-shea.com/,https://www.montano-shea.com/
